Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Turkmenistan,TKM,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timor-Leste,TLS,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737347000.1,736100846.4,906975240.4,878200000,975071466,1165387309,1149892988,904277839.4,885979281.9,996873386,
Middle East & North Africa (IDA & IBRD countries),TMN,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tonga,TON,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),TSA,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinidad and Tobago,TTO,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13125612700,14016400000,15727900000,18920800000,22807000000,34212500000,33570300000,46332000000,40039600000,43366000000,44539800000,49786700000,54175100000,58745600000,57426800000,53384300000,53384300000,50703700000,,
Tunisia,TUN,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,209500000,247300000,335400000,410200000,458100000,581300000,673800000,828000000,932300000,1099000000,1467800000,1744500000,1985300000,2119100000,2236000000,2376300000,2648000000,3056100000,3289300000,3541500000,3790600000,4169700000,4434900000,4838400000,5341700000,5764200000,6185400000,6786700000,7364600000,7883500000,8445400000,8974100000,10010800000,10949700000,11828900000,13050600000,15103400000,16361700000,17684700000,22291900000,24950100000,,,,,,,,
Turkey,TUR,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,43100,55100,60900,91700,115900,168200,254000,520100,954100,1242500,,2329600,3857700,5870400,6982100,10792500,18659900,34064600,60121100,121192300,206290000,454545000,848544000,1626661000,3718611000,7950337000,15719147000,,,,,,,,,,3.04238E+11,3.57945E+11,3.83885E+11,4.26238E+11,4.67806E+11,5.31007E+11,6.03679E+11,6.78997E+11,8.04922E+11,9.94395E+11,1.26109E+12,1.53507E+12,1.71839E+12
Tuvalu,TUV,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.89465E+12,5.89465E+12,7.75964E+12,8.73577E+12,1.08233E+13,1.32822E+13,1.40298E+13,1.44868E+13,1.86884E+13,1.8808E+13,,
Uganda,UGA,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.85525E+12,1.13751E+13,1.2217E+13,1.42603E+13,1.7852E+13,
Ukraine,UKR,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32833100000,45701300000,56387800000,65473448056,79438130769,1.13833E+11,1.59123E+11,2.00216E+11,2.5191E+11,3.53753E+11,3.71816E+11,4.43124E+11,4.97527E+11,5.76897E+11,5.88988E+11,6.90954E+11,7.43094E+11,7.99203E+11,1.00188E+12,1.18945E+12,1.31476E+12,
Upper middle income,UMC,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uruguay,URY,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,290000,541000,985000,1781000,2777000,4172000,6350000,10211000,18609000,28345000,35331000,43216000,66409000,114250000,214873000,384559000,660765000,1199000000,2383000000,5282000000,9751000000,17080000000,26595000000,33208000000,45474000000,59557000000,69335000000,71913000000,73321000000,75907442585,80670334179,94845096535,1.04466E+11,1.12873E+11,1.26622E+11,1.4557E+11,1.62874E+11,2.08163E+11,2.37738E+11,2.69677E+11,3.17698E+11,3.67722E+11,4.22871E+11,4.6619E+11,6.10652E+11,5.82508E+11,6.40733E+11,7.03453E+11,
United States,USA,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,2.2766E+11,2.5509E+11,2.7633E+11,3.2806E+11,3.6967E+11,4.081E+11,4.4971E+11,4.9712E+11,5.8701E+11,6.7363E+11,7.5112E+11,8.2866E+11,8.6689E+11,9.6216E+11,1.01808E+12,1.03777E+12,1.10124E+12,1.17701E+12,1.28559E+12,1.40925E+12,1.42263E+12,1.46893E+12,1.51075E+12,1.56867E+12,1.61506E+12,1.66316E+12,1.69668E+12,1.74367E+12,1.83764E+12,2.06514E+12,2.19617E+12,2.36785E+12,2.49865E+12,2.70542E+12,2.84574E+12,3.02046E+12,3.36653E+12,3.70384E+12,3.92184E+12,3.95455E+12,3.88725E+12,3.86436E+12,3.98399E+12,4.09903E+12,4.22656E+12,4.35291E+12,4.59705E+12,4.85642E+12,6.91198E+12
Uzbekistan,UZB,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.47748E+13,1.81919E+13,2.32252E+13,2.79673E+13,3.33467E+13,3.66145E+13,4.53106E+13,6.96423E+13,8.93933E+13,
St. Vincent and the Grenadines,VCT,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240641000,258697000,273077000,272511000,288104000,323872870,355438752,378820994,431321104,469763029,473152649,495164798,488916313,491257630,508910000,512900000,514630000,563610000,,,
"Venezuela, RB",VEN,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
British Virgin Islands,VGB,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vanuatu,VUT,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3893000000,,,,,5781000000,6481000000,6424000000,6401000000,6509000000,,,,,,,,,,13272000000,15108900000,15614700000,15755420000,15694110000,17267716200,19152089000,21648833855,25552600000,25819310331,29915026207,
World,WLD,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samoa,WSM,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512493253,524061718.3,568681118.1,571447886.7,551190170.5,547868562.9,585100980.2,643729515.7,
Kosovo,XKX,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,ZAF,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,2914000000,3482000000,4512000000,5590000000,6630000000,7431000000,8540000000,10227000000,12302000000,15319000000,19349000000,24060000000,28315000000,34519000000,42308000000,49980000000,60729000000,70834000000,82849000000,93093000000,1.17029E+11,1.40227E+11,1.4069E+11,1.62526E+11,1.89617E+11,2.00972E+11,2.1716E+11,2.34231E+11,2.57343E+11,2.83805E+11,3.22214E+11,3.69179E+11,4.23057E+11,4.70304E+11,5.31719E+11,6.12019E+11,7.09766E+11,8.08587E+11,8.73417E+11,9.77247E+11,1.07643E+12,1.22844E+12,1.30605E+12,1.45259E+12,1.50747E+12,1.66696E+12,1.8391E+12,1.93488E+12,
Zambia,ZMB,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1291800000,1303500000,,2085233348,2614386227,3652856146,5186640030,7347492183,6543200000,8308207036,10991772907,11215672992,14260462788,16529372473,21702188220,27017586102,33838655981,42606352332,48424716528,51521030501,55339551723,65967011556,
Zimbabwe,ZWE,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914918449.5,1941219924,2690222223,3459223600,,,4353839963,5185735678,6262639984,7641667040,,
